subject;tx_engj;enviados;abertura;cliques;optout;p_abertura;p_cliques;p_optout;ciclo;ano;ciclo_ano;promo_categoria;tipo_acao;tipo_desconto;id_campanha
Ciclo de Boti Promo no ar!;1,073768888;59103;3617;294;8;0,061198247;0,081282831;0,002211778;10;2021;202110;Resumo de Ciclo;Resumo de Ciclo;Outros;202110_29_COM_RESUMO_CICLO_ENGJ180
Ciclo de Boti Promo no ar!;1,245201543;239068;50071;3283;33;0,209442502;0,065566895;0,000659064;10;2021;202110;Resumo de Ciclo;Resumo de Ciclo;Outros;202110_29_COM_RESUMO_CICLO_ENGJ30_LMTD
Não perca essa oportunidade. R$ 95 de lucro com Jardin de Grasse no ciclo 10;1,037770854;63506;4592;147;7;0,072308128;0,032012195;0,00152439;10;2021;202110;Cabelos;Ações Exclusivas;+35% Lucro Total;202110_OUI_05_CRM_LUCRO_EXTRA_BLUE_ROSE_v2
Lucre até R$ 140 por combo;1,082923926;104057;7652;319;9;0,073536619;0,041688447;0,001176163;10;2021;202110;O.U.i;O.U.i;Outros;202110_OUI_07_COM_NOVOS_COMBOS_B_ATIVA
Descubra os eaux de parfum e lucre até R$ 100;1,011150363;104026;6508;200;11;0,062561283;0,030731407;0,001690227;10;2021;202110;Perfumaria;O.U.i;Outros;202110_OUI_09_EDPS_LANC_COMISSAO_PROGRESSIVA
Comissão Progressiva e muitas amostras;1,138572595;104070;7199;215;3;0,069174594;0,029865259;0,000416725;10;2021;202110;O.U.i;O.U.i;Outros;202110_OUI_10_COM_PROGRESSVIA_GANHE_AMOSTRAS
Best Seller masculino: Ofereça Iconique 001 no Dia dos Pais;1,002945677;207936;12164;319;18;0,058498769;0,026224926;0,001479776;10;2021;202110;O.U.i;O.U.i;Outros;202110_OUI_1O_COM_ANTECEP_COMBO_PAIS_BASE_ATIVA
Vem ganhar mais com Boti!;1,337344452;57962;9964;941;4;0,171905731;0,094439984;0,000401445;11;2021;202111;Ganhe Mais;Ganhe Mais;Outros;202111_01_CRM_GANHEMAIS_PROXIMA_FAIXA
O retorno das suas vendas começa aqui;1,158150933;102502;16719;2281;60;0,163109013;0,136431605;0,003588731;11;2021;202111;Perfumaria;Ações Exclusivas;+35% Lucro Total;202111_03_CRM_PERF_FLORAT_CESS_ADIMPLENTE_LE35
O retorno das suas vendas começa aqui;1,265904679;47163;7956;1244;12;0,168691559;0,15635998;0,001508296;11;2021;202111;Perfumaria;Ações Exclusivas;+35% Lucro Total;202111_03_CRM_PERF_FLORAT_CESS_PROP_ALT_FLRTA_LE35
A nossa saudade bate forte por você!;1,146789784;119697;15733;1651;39;0,13144022;0,104938664;0,002478866;11;2021;202111;Perfumaria;Ações Exclusivas;35% Lucro Total;202111_04_CRM_PERF_FLORAT_CESS_PROP_BXA_FLRTA_LE20
Esse ciclo tem tudo para ser SEU!;1,058400387;86662;6636;482;19;0,076573354;0,072634117;0,002863171;11;2021;202111;Perfumaria;Ações Exclusivas;+35% Lucro Total;202111_05_CRM_PERF_FLORAT_INAT_ADIMPLENTE_LE35
Esse ciclo tem tudo para ser SEU!;1,127717308;37467;2688;214;4;0,071743134;0,079613095;0,001488095;11;2021;202111;Perfumaria;Ações Exclusivas;+35% Lucro Total;202111_05_CRM_PERF_FLORAT_INAT_PROP_ALT_FLRTA_LE35
35% de lucro em Floratta? Temos;0,958791984;42755;1476;56;3;0,034522278;0,037940379;0,00203252;11;2021;202111;Perfumaria;Ações Exclusivas;35% Lucro Total;202111_06_CRM_PERF_FLORAT_INAT_PROP_BXA_FLRTA_LE20
Tem Malbec com lucro extra nesse e-mail;1,267269215;119476;20701;1707;13;0,173264923;0,082459785;0,000627989;11;2021;202111;Perfumaria;Ações Exclusivas;25% Lucro Total;202111_08_CRM_PERF_MALBEC_ALAVANCAGEM_COSSEN_BE10
Eu sei que você ama Malbec, NOME;1,221754456;121798;18435;1064;12;0,151357165;0,057716301;0,000650936;11;2021;202111;Perfumaria;Ações Exclusivas;25% Lucro Total;202111_08_CRM_PERF_MALBEC_PROP_ALT_MALBEC_COSSEN
Zaad Santal com 10% de lucro extra!;1,007686207;65696;4193;273;16;0,063824282;0,065108514;0,003815884;11;2021;202111;Perfumaria;Foco/SubFoco;Desc Consumidor;202111_09_COM_PERF_HEROES_PAIS_N_COMP_PERF_MASC
Zaad Santal com 10% de lucro extra!;1,036121092;19650;759;37;0;0,038625954;0,048748353;0;11;2021;202111;Perfumaria;Foco/SubFoco;Desc Consumidor;202111_09_COM_PERF_HEROES_PAIS_PROD_PERF_MASC
Zaad Santal com 10% de lucro extra!;0,993822644;48925;1907;72;3;0,038978028;0,037755637;0,001573152;11;2021;202111;Perfumaria;Foco/SubFoco;Desc Consumidor;202111_09_COM_PERF_HEROES_PAIS_PROP_ALTA_MALBEC
Zaad Santal com 10% de lucro extra!;1,01809618;113068;6710;312;15;0,059344819;0,046497765;0,002235469;11;2021;202111;Perfumaria;Foco/SubFoco;Desc Consumidor;202111_09_COM_PERF_HEROES_PAIS_PROP_BAIXA_MALBEC
Zaad Santal com 10% de lucro extra!;1,175154165;137166;20168;594;11;0,147033521;0,029452598;0,000545418;11;2021;202111;Perfumaria;Foco/SubFoco;Desc Consumidor;202111_09_COM_PERF_HEROES_PAIS_REPIQUE_MSL
Ainda dá tempo: Dia dos Pais com kits especiais!;1,110264851;183900;14893;517;11;0,080984231;0,034714295;0,000738602;11;2021;202111;Gifts;Foco/SubFoco;Desc Consumidor;202111_10_COM_GIFTS_PAIS_COMP_GIFTS_MAES21_ENGJ90
Ainda dá tempo: Dia dos Pais com kits especiais!;1,03979382;109970;8046;282;13;0,073165409;0,035048471;0,00161571;11;2021;202111;Gifts;Foco/SubFoco;Desc Consumidor;202111_10_COM_GIFTS_PAIS_COMP_PERF_MASC_NCOMP_GIFT
Ainda dá tempo: Dia dos Pais com kits especiais!;1,046067016;157626;7306;337;9;0,046350221;0,046126471;0,001231864;11;2021;202111;Gifts;Foco/SubFoco;Desc Consumidor;202111_10_COM_GIFTS_PAIS_TOP_VLR_GIFTS
Uma dica especial para você;1,082725521;348077;26195;1031;27;0,075256337;0,039358656;0,001030731;11;2021;202111;Maquiagem;Lucro Extra;30% Lucro Total;202111_11_COM_MAKE_EAM_ALAVANC_MAKEB_INTEN_MAKE
Ganhe até 30% de lucro na compra de 3 ou mais itens. Ô sucesso! ✨;1,099985428;741643;71450;2446;61;0,096340153;0,03423373;0,000853744;11;2021;202111;Maquiagem;Lucro Extra;30% Lucro Total;202111_11_COM_MAKE_EAM_COMP_MAKE_BOT_NCOMP_QDB
Uma dica especial para você;1,028133646;468165;33023;1351;66;0,070537097;0,04091088;0,001998607;11;2021;202111;Maquiagem;Lucro Extra;30% Lucro Total;202111_11_COM_MAKE_EAM_PROP_BAIXA_MAKEB_MAQUIAGEM
Ê saudade: os clássicos da perfumaria voltaram.;1,210023862;279463;52105;2465;33;0,186446864;0,04730832;0,000633337;11;2021;202111;Perfumaria;Lucro Extra;Desc Consumidor;202111_12_COM_PERF_BACK_BASICS_COMP_BOTICOL_ENGJ60
Ê saudade: os clássicos da perfumaria voltaram.;1,113810581;99226;15830;534;23;0,159534799;0,033733418;0,001452937;11;2021;202111;Perfumaria;Lucro Extra;Desc Consumidor;202111_12_COM_PERF_BACK_BASICS_PROP_BAIX_ENGJ90
É agora: aumente seu estoque de Perfumaria Boti!;1,104549196;180925;11964;697;13;0,066126848;0,058258108;0,001086593;11;2021;202111;Perfumaria;Lucro Extra;Desc Consumidor;202111_13_COM_PERF_PROMO_PROP_ALTA_COFFEE_COSSEN
É agora: aumente seu estoque de Perfumaria Boti!;1,165099573;45543;3024;177;2;0,066398788;0,058531746;0,000661376;11;2021;202111;Perfumaria;Lucro Extra;Desc Consumidor;202111_13_COM_PERF_PROMO_PROP_ALTA_COFFEE_NE
É agora: aumente seu estoque de Perfumaria Boti!;1,051626228;174480;10921;715;24;0,062591701;0,065470195;0,002197601;11;2021;202111;Perfumaria;Lucro Extra;Desc Consumidor;202111_13_COM_PERF_PROMO_PROP_BAIXA_COFFEE_COSSEN
É agora: aumente seu estoque de Perfumaria Boti!;1,05222555;93568;5976;427;15;0,063867989;0,071452477;0,00251004;11;2021;202111;Perfumaria;Lucro Extra;Desc Consumidor;202111_13_COM_PERF_PROMO_PROP_BAIXA_COFFEE_NE
Os clientes piram com promo de Cuidados!;1,031309368;83055;5833;203;10;0,07023057;0,034801989;0,001714384;11;2021;202111;Cuidados;Lucro Extra;Desc Consumidor;202111_14_COM_CUID_COMP_ACESSOR_EXTENS20_NCOMP21
Os clientes piram com promo de Cuidados!;1,020443442;153838;7764;430;17;0,050468675;0,055383823;0,002189593;11;2021;202111;Cuidados;Lucro Extra;Desc Consumidor;202111_14_COM_CUID_N_COMP_VOL400ML
Boti tem desconto gigante para os pequenos!;1,06796102;59047;4254;205;7;0,072044304;0,048189939;0,00164551;11;2021;202111;Infantil;Lucro Extra;Desc Consumidor;202111_15_COM_INFA_CIDAD_MTCRIANCA_N_VND_INF_R_ALT
Boti tem desconto gigante para os pequenos!;1,062418624;145182;9557;319;10;0,06582772;0,033378675;0,001046353;11;2021;202111;Infantil;Lucro Extra;Desc Consumidor;202111_15_COM_INFA_COMP_3_4_SUBCATEGORIA
Boti tem desconto gigante para os pequenos!;1,094286534;138274;9486;267;6;0,068602919;0,028146743;0,000632511;11;2021;202111;Infantil;Lucro Extra;Desc Consumidor;202111_15_COM_INFA_PROP_ALTA_INFANTIL_PROD_POTEN
Quem é do Clube Boti tá só na vantagem!;1,121343746;195080;19377;927;21;0,099328481;0,047840223;0,001083759;11;2021;202111;Perfumaria;Produtividade;Outros;202111_18_COM_MCB_PROP_ALTA_GLAMOUR_ENGJ60
Quem é do Clube Boti tá só na vantagem!;1,083076957;144223;13235;497;17;0,09176761;0,037551946;0,001284473;11;2021;202111;Perfumaria;Produtividade;Outros;202111_18_COM_MCB_PROP_BAIXA_INFANTIL_ENGJ60
Quem aí pediu amostra de Zaad Santal?;0,998172996;27082;1945;41;3;0,07181892;0,021079692;0,001542416;11;2021;202111;Perfumaria;Ações Exclusivas;Brinde;202111_20_CRM_AMOSTRAGEM_ZAAD_SANTAL_COSSEN
Quem aí pediu amostra de Zaad Santal?;1,033343729;12821;925;19;0;0,072147258;0,020540541;0;11;2021;202111;Perfumaria;Ações Exclusivas;Brinde;202111_20_CRM_AMOSTRAGEM_ZAAD_SANTAL_NE
Aqui se compra, aqui se ganha!;1,119803856;52226;3957;194;4;0,075766859;0,049027041;0,001010867;11;2021;202111;Cabelos;Ações Exclusivas;Brinde;202111_21_CRM_AMOSTRAGEM_CABELOS_COSSEN
Aqui se compra, aqui se ganha!;0,995569007;15983;1276;36;3;0,079834825;0,028213166;0,002351097;11;2021;202111;Cabelos;Ações Exclusivas;Brinde;202111_21_CRM_AMOSTRAGEM_CABELOS_NE
Boti Recicla: vai ter bônus amigo da natureza sim!;1,012412034;353906;41671;418;42;0,117745955;0,010030957;0,001007895;11;2021;202111;BotiRecicla;BotiRecicla;Outros;202111_23_COM_BOTI_RECICLA_ENGJ30_LMTD
Quer ganhar um bônus?;0,905070672;445366;19128;359;53;0,042948945;0,018768298;0,002770807;11;2021;202111;BotiRecicla;BotiRecicla;Outros;202111_23_COM_BOTI_RECICLA_ENGJ60MAIS_LMTD
Tem kit de Dia dos Pais querendo entrar no seu estoque!;1,098755794;532032;70970;1957;71;0,133394232;0,027575032;0,001000423;11;2021;202111;Gifts;Ações Exclusivas;35% Lucro Total;202111_24_CRM_GIFTS_PAIS_N_COMP_GIFTS
O Ciclo 11 de Boti tá on!;0,950653678;59441;1757;177;9;0,029558722;0,100739898;0,005122368;11;2021;202111;Resumo de Ciclo;Resumo de Ciclo;Outros;202111_25_COM_RESUMO_CICLO_ENGJ180
O Ciclo 11 de Boti tá on!;1,149536715;264420;27151;2142;34;0,10268134;0,078892122;0,001252256;11;2021;202111;Resumo de Ciclo;Resumo de Ciclo;Outros;202111_25_COM_RESUMO_CICLO_ENGJ30_LMTD
[Test]:Oportunidades O.U.i exclusivas para o ciclo 11!;1,054782668;19091;1092;30;1;0,057199728;0,027472527;0,000915751;11;2021;202111;Resumo de Ciclo;O.U.i;Outros;202111_OUI_01_COM_RESUMO_CICLO_PAIS_PILOTO
[Test]:Saiba mais sobre as oportunidades de O.U.i para o Dia dos Pais;0,983356279;76556;4960;128;10;0,064789174;0,025806452;0,002016129;11;2021;202111;Resumo de Ciclo;O.U.i;Outros;202111_OUI_02_COM_RESUMO_CICLO_PAIS_EXPANSAO
[Test]:Lucro extra em eaux de parfum masculinos: aproveite!;0,936391222;85405;4531;119;13;0,0530531;0,026263518;0,002869124;11;2021;202111;Perfumaria;Ações Exclusivas;Outros;202111_OUI_03_CRM_PERF_MASC_BLUE_ROSE
Lucro extra em perfumaria masculina: aproveite!;1,008791261;7192;486;16;0;0,067575083;0,032921811;0;11;2021;202111;Perfumaria;Ações Exclusivas;Outros;202111_OUI_04_CRM_PERF_MASC_DIAM_GOLD_ESM
[Test]:Lucre até R$107 com os combos exclusivos O.U.i!;0,901302899;19031;1028;14;2;0,05401713;0,013618677;0,001945525;11;2021;202111;O.U.i;O.U.i;Outros;202111_OUI_05_COM_COMBOS_EXCLUSIVOS_PILOTO
Sabia que com O.U.i você pode lucrar até R$ 107 na venda de um único combo?;0,977938232;75478;4346;122;9;0,057579692;0,02807179;0,00207087;11;2021;202111;O.U.i;O.U.i;Outros;202111_OUI_06_COM_COMBOS_EXCLUSIVOS_EXPANSAO
[Test]:Neste ciclo você pode ganhar um creme de mãos Jardin de Grasse!;1,004118799;18806;1152;17;1;0,061257046;0,014756944;0,000868056;11;2021;202111;Perfumaria;O.U.i;Outros;202111_OUI_07_COM_EDP_MASCULINO_PILOTO
[Test]:Ainda da tempo de descobrir todas as vantagens de O.U.i neste ciclo!;0,960618654;75434;4530;107;10;0,060052496;0,023620309;0,002207506;11;2021;202111;Perfumaria;O.U.i;Outros;202111_OUI_08_COM_EDP_MASCULINO_EXPANSAO
[Test]:Ainda dá tempo: Dia dos Pais de combos exclusivos com lucro de até R$ 107;0,935970171;11596;579;11;0;0,049931011;0,018998273;0;11;2021;202111;O.U.i;O.U.i;Outros;202111_OUI_09_COM_COMBOS_MASCULINOS_PILOTO
[Test]:Sabia que ainda dá tempo de aproveitar as oportunidades de O.U.i Paris neste ciclo?;1,000609589;80542;5374;166;11;0,066722952;0,030889468;0,002046892;11;2021;202111;O.U.i;O.U.i;Outros;202111_OUI_10_COM_COMBOS_MASCULINOS_EXPANSAO
Ainda da tempo de fazer seus pedidos O.U.i e GANHAR um creme de mãos;0,868620647;11631;600;17;3;0,051586278;0,028333333;0,005;11;2021;202111;O.U.i;O.U.i;Outros;202111_OUI_11_COM_PROMO_APP_GANHE500_PILOTO
[Test]:Aproveite as oportunidades únicas deste ciclo de Pais, faça já o seu pedido!;1,023563535;80605;5033;209;10;0,062440295;0,041525929;0,001986887;11;2021;202111;O.U.i;O.U.i;Outros;202111_OUI_12_COM_PROMO_APP_GANHE500_EXPANSAO
Você já aproveitou esse material exclusivo de O.U.i, criado especialmente para você?;0,99895009;11561;636;18;1;0,055012542;0,028301887;0,001572327;11;2021;202111;O.U.i;O.U.i;Outros;202111_OUI_13_COM_CARDS_APP_GANHE500_PILOTO
Sabia que O.U.i prepara cards exclusivos pra você a cada ciclo?;1,074472908;80524;5336;210;6;0,066265958;0,039355322;0,001124438;11;2021;202111;O.U.i;O.U.i;Outros;202111_OUI_14_COM_CARDS_APP_GANHE500_EXPANSAO
[Test]:Quer ganhar mais de R$1.000 em prêmios? Conheça o Incentivo Voyage O.U.i;1,086560007;100039;6468;419;10;0,064654785;0,064780458;0,001546073;11;2021;202111;O.U.i;O.U.i;Outros;202111_OUI_15_INCENTIVO_VOYAGE_PREMIACAO
Ei, a próxima faixa pode ser sua;1,399755057;58488;15262;3084;10;0,260942416;0,202070502;0,000655222;12;2021;202112;Ganhe Mais;Ganhe Mais;Outros;202112_01_CRM_GANHEMAIS_PROXIMA_FAIXA
Tem Botica 214 com lucro extra só para você!;1,183343367;26129;3868;218;5;0,148034751;0,056359876;0,001292658;12;2021;202112;Perfumaria;Ações Exclusivas;30% Lucro Total;202112_03_CRM_PERF_BOT214_ALAVA_BOT214_LE15_COSSEN
Tem lucro exclusivo de Botik pra você!;0,958453955;25603;1312;64;5;0,051243995;0,048780488;0,003810976;12;2021;202112;Cuidados;Ações Exclusivas;+35% Lucro Total;202112_05_CRM_CUID_BOTIK_NCOMP_BOTIK_PEN_COSSEN
O Botik que você já conhece, com mais lucro!;1,102679211;29065;1988;84;2;0,068398417;0,042253521;0,001006036;12;2021;202112;Cuidados;Ações Exclusivas;30% Lucro Total;202112_06_CRM_CUID_BOTIK_COMP_BOTIK_PROD3_COSSEN
O Botik que você já conhece, com mais lucro!;0,975282568;25594;1138;35;2;0,044463546;0,030755712;0,001757469;12;2021;202112;Cuidados;Ações Exclusivas;30% Lucro Total;202112_06_CRM_CUID_BOTIK_NCOMP_BOTIK_PROD3_COSSEN
Tá na cara que Botik é lucro certo!;1,154646581;29090;4690;152;5;0,161223788;0,032409382;0,001066098;12;2021;202112;Cuidados;Ações Exclusivas;30% Lucro Total;202112_07_CRM_CUID_BOTIK_COMP_BOTIK_PROD5_COSSEN
Tem Botica 214 com lucro extra só para você!;1,166807524;93049;13396;562;12;0,143967157;0,041952822;0,00089579;12;2021;202112;Perfumaria;Ações Exclusivas;25% Lucro Total;202112_08_CRM_PERF_BOT214_PROP_BAIXA_LE10_COSSEN
Tem Botica 214 com lucro extra só para você!;0,91721851;568;84;4;0;0,147887324;0,047619048;0;12;2021;202112;Perfumaria;Ações Exclusivas;25% Lucro Total;202112_08_CRM_PERF_BOT214_PROP_BAIXA_LE10_NE
Up no seu estoque com Cuidados Nativa SPA;1,111456067;90330;6212;415;8;0,068770065;0,066806182;0,00128783;12;2021;202112;Cuidados;Ações Exclusivas;35% Lucro Total;202112_10_CRM_CUID_NSPA_NPROD_NCOMP21_COSSEN
Up no seu estoque com Cuidados Nativa SPA;1,268177051;89093;7159;529;2;0,080354237;0,073893002;0,000279369;12;2021;202112;Cuidados;Ações Exclusivas;35% Lucro Total;202112_10_CRM_CUID_NSPA_PROP_BAIXA_COSSEN
Up no seu estoque com Cuidados Nativa SPA;1,116467788;37150;3217;236;6;0,086594886;0,073360274;0,001865092;12;2021;202112;Cuidados;Ações Exclusivas;35% Lucro Total;202112_10_CRM_CUID_NSPA_PROP_BAIXA_NE
Quanto mais Liz, mais lucro!;1,148362772;35963;5075;168;5;0,141117259;0,033103448;0,000985222;12;2021;202112;Perfumaria;Ações Exclusivas;30% Lucro Total;202112_11_CRM_PERF_LIZ_PROD_NCOMP21_LE15_COSSEN
Quanto mais Liz, mais lucro!;1,148530265;216719;32550;1404;34;0,150194491;0,043133641;0,001044547;12;2021;202112;Perfumaria;Ações Exclusivas;30% Lucro Total;202112_11_CRM_PERF_LIZ_PROP_ALTA_LE15_COSSEN
Quanto mais Liz, mais lucro!;1,216521039;133238;22095;1397;18;0,165831069;0,063226974;0,000814664;12;2021;202112;Perfumaria;Ações Exclusivas;30% Lucro Total;202112_11_CRM_PERF_LIZ_PROP_ALTA_LE15_NE
Vendas subindo com Elysée em 3, 2, 1.;1,114724074;86427;5727;278;5;0,066264015;0,048541994;0,000873057;12;2021;202112;Perfumaria;Ações Exclusivas;25% Lucro Total;202112_12_CRM_PERF_ELYSE_PRD_POTE_VIP_COMP_COSSEN
Vendas subindo com Elysée em 3, 2, 1.;1,229843003;39088;2708;164;1;0,069279574;0,0605613;0,000369276;12;2021;202112;Perfumaria;Ações Exclusivas;25% Lucro Total;202112_12_CRM_PERF_ELYSE_PRD_POTE_VIP_COMP_NE
Vendas subindo com Elysée em 3, 2, 1.;1,159087161;18791;1199;75;0;0,063807142;0,062552127;0;12;2021;202112;Perfumaria;Ações Exclusivas;25% Lucro Total;202112_12_CRM_PERF_ELYSE_PROP_ALT_COMP_ELYS_COSSEN
Era Elysée que faltava no seu estoque!;1,077583861;74992;5193;345;10;0,069247386;0,066435586;0,001925669;12;2021;202112;Perfumaria;Ações Exclusivas;35% Lucro Total;202112_13_CRM_PERF_ELYSE_PRD_POTE_VIP_NCOMP_COSSEN
Era Elysée que faltava no seu estoque!;1,0118319;37461;2496;153;9;0,066629294;0,061298077;0,003605769;12;2021;202112;Perfumaria;Ações Exclusivas;35% Lucro Total;202112_13_CRM_PERF_ELYSE_PRD_POTE_VIP_NCOMP_NE
Era Elysée que faltava no seu estoque!;1,048482142;196365;11573;674;22;0,058936165;0,058239005;0,001900976;12;2021;202112;Perfumaria;Ações Exclusivas;35% Lucro Total;202112_13_CRM_PERF_ELYSE_PROP_BX_NCOMP_ELY_COSSEN
Era Elysée que faltava no seu estoque!;1,074285406;73717;4905;311;9;0,066538248;0,063404689;0,001834862;12;2021;202112;Perfumaria;Ações Exclusivas;35% Lucro Total;202112_13_CRM_PERF_ELYSE_PROP_BX_NCOMP_ELY_NE
Ei Lily: pode vir já pro meu carrinho!;1,197459547;150576;27649;2179;38;0,18362156;0,07880936;0,001374372;12;2021;202112;Perfumaria;Ações Exclusivas;35% Lucro Total;202112_14_CRM_PERF_LILY_ALAVANC_BE20_COSSEN
Ei Lily: pode vir já pro meu carrinho!;1,193626268;70992;10523;704;12;0,148227969;0,066901074;0,001140359;12;2021;202112;Perfumaria;Ações Exclusivas;35% Lucro Total;202112_14_CRM_PERF_LILY_ALAVANC_BE20_NE
Quanto mais pedidos, mais amostras!;1,14589141;110145;8341;431;6;0,07572745;0,051672461;0,000719338;12;2021;202112;Perfumaria;Ações Exclusivas;Brinde;202112_15_CRM_PERF_AMOSTRAGEM_LIZ_COSSEN
Novidade refrescante + amostra para você;1,070990461;44272;2980;127;4;0,067311167;0,04261745;0,001342282;12;2021;202112;Cuidados;Ações Exclusivas;Brinde;202112_16_CRM_CUID_AMOSTRAGEM_CDBEM_BENDITOCACTO
Quem aí quer amostras de Make?;1,052255855;97980;6476;331;12;0,066095121;0,051111797;0,001852996;12;2021;202112;Maquiagem;Ações Exclusivas;Brinde;202112_17_CRM_MAKE_AMOSTRAGEM_INTENSE_MAKEB_COSSEN
Quem aí quer amostras de Make?;1,079782241;34925;2390;101;3;0,068432355;0,042259414;0,00125523;12;2021;202112;Maquiagem;Ações Exclusivas;Brinde;202112_17_CRM_MAKE_AMOSTRAGEM_INTENSE_MAKEB_NE
Make B. Retinol é só vantagem!;1,016933109;101083;5748;171;8;0,056864161;0,029749478;0,001391788;12;2021;202112;Cuidados;Foco/SubFoco;Desc Consumidor;202112_18_COM_CUID_MAKEB_NPROD_INOV20A30
Chegou Make B. Retinol;1,013605791;20382;1296;54;3;0,063585517;0,041666667;0,002314815;12;2021;202112;Cuidados;Foco/SubFoco;Desc Consumidor;202112_18_COM_CUID_MAKEB_PROD_CUID_FAC
Chegou Make B. Retinol;1,024225412;103395;7715;195;11;0,074616761;0,025275437;0,001425794;12;2021;202112;Cuidados;Foco/SubFoco;Desc Consumidor;202112_18_COM_CUID_MAKEB_PROD_INOV20A30
Make B. Retinol é só vantagem!;1,000273416;81447;4642;176;10;0,056994119;0,037914692;0,002154244;12;2021;202112;Cuidados;Foco/SubFoco;Desc Consumidor;202112_18_COM_CUID_MAKEB_PROP_BAIXA_BOTIK_CUID
Solta o beat, Novo Egeo!;1,006704674;78390;4831;140;8;0,061627759;0,028979507;0,001655972;12;2021;202112;Cuidados;Foco/SubFoco;30% Lucro Total;202112_19_COM_CUID_PROD_INOV20A30_COSSEN
Solta o beat, Novo Egeo!;1,009833608;86517;5375;144;8;0,062126518;0,026790698;0,001488372;12;2021;202112;Cuidados;Foco/SubFoco;30% Lucro Total;202112_19_COM_CUID_PROP_ALTA_PERF_EGEO_COSSEN
Novidade refrescante: chegou Cuide-se Bem Cacto;1,154099485;219649;26541;1432;26;0,120833694;0,053954259;0,000979616;12;2021;202112;Cuidados;Foco/SubFoco;Desc Consumidor;202112_20_COM_CUID_PROP_BAIXA_CDBEM_NNE
Novidade refrescante: chegou Cuide-se Bem Cacto;1,228180719;11512;1314;74;1;0,114141765;0,056316591;0,000761035;12;2021;202112;Cuidados;Foco/SubFoco;Desc Consumidor;202112_20_COM_CUID_TOP_VLR_CDBEM_NNE
Descontos poderosos em perfumaria? Temos;1,146989553;107620;13430;616;14;0,124790931;0,045867461;0,001042442;12;2021;202112;Perfumaria;Lucro Extra;Desc Consumidor;202112_21_COM_PERF_NCOMP_5MARCAS_3C
Descontos poderosos em perfumaria? Temos;1,164011572;223140;40152;2262;54;0,179940844;0,056335923;0,001344889;12;2021;202112;Perfumaria;Lucro Extra;Desc Consumidor;202112_21_COM_PERF_PROP_BAIXA_BOT214
Descontos poderosos em perfumaria? Temos;1,227383449;157533;28562;1928;23;0,181308043;0,067502276;0,000805266;12;2021;202112;Perfumaria;Lucro Extra;Desc Consumidor;202112_21_COM_PERF_PROP_BAIXA_BOTMEN
O desconto aumentou!;1,156267498;95477;10434;604;11;0,109282864;0,057887675;0,001054246;12;2021;202112;Cuidados;Lucro Extra;Desc Consumidor;202112_22_COM_CUID_COMP_REFIL_CUIDADO
O desconto aumentou!;1,119795745;173795;14183;676;13;0,081607641;0,047662695;0,00091659;12;2021;202112;Cuidados;Lucro Extra;Desc Consumidor;202112_22_COM_CUID_PROP_ALTA_NCOMP_2C_NSPA_CUID
